@relation AutobotDataset

@attribute enemyDistance numeric
@attribute enemyVelocity numeric
@attribute enemyAngle numeric
@attribute enemyHeading numeric
@attribute myGunToEnemyAngle numeric
@attribute firePower numeric
@attribute hit numeric

@data
49.010254,-8,265.343921,28.65117,-94.656079,1,0
155.906715,-8,213.804998,52.40117,-146.195002,1,1
135.745131,8,188.51683,131.40117,-171.48317,1,0
239.072131,8,178.71342,232.40117,178.71342,1,1
172.232165,8,164.335479,183.40117,164.335479,1,0
277.647007,-8,182.126815,262.90117,-177.873185,1,0
158.32369,-8,144.947589,158.90117,144.947589,1,1
82.752445,-8,145.403945,106.90117,145.403945,1,1
234.023504,-8,167.643658,210.90117,167.643658,1,0
44.999613,7,170.073089,170.65117,170.073089,1,1
39.588311,1,351.395365,311.625076,-8.604635,1,1
131.269862,8,266.575394,238.625076,-93.424606,1,0
260.569031,8,247.143829,234.875076,-112.856171,1,0
358.330085,8,251.504384,286.875076,-108.495616,1,0
413.251444,8,264.058989,338.875076,-95.941011,1,0
403.052657,8,278.128879,30.875076,-81.871121,1,0
378.112474,0,285.273312,102.375076,-74.726688,1,0
417.895691,-3,282.5902,45.375076,-77.4098,1,0
497.475054,-8,270.54912,342.125076,-89.45088,1,0
430.77956,-8,254.629544,336.875076,-105.370456,1,0
475.003076,-8,243.181362,28.875076,-116.818638,1,1
570.839043,-8,241.176583,80.875076,-118.823417,1,0
626.42049,-2,245.502026,137.375076,-114.497974,1,0
640.444523,8,236.10802,84.625076,-123.89198,1,1
697.135854,1,241.610036,161.625076,-118.389964,1,0
551.48838,8,237.006623,32.625076,-122.993377,1,0
475.943044,8,240.126019,78.875076,-119.873981,1,0
431.124803,8,231.953012,130.875076,-128.046988,1,0
470.304493,8,220.157828,182.875076,-139.842172,1,0
569.706851,8,218.527425,234.875076,-141.472575,1,0
645.400517,8,224.775565,286.875076,-135.224435,1,0
700.674256,8,232.080455,264.875076,-127.919545,1,0
773.008863,-3,233.367896,197.125076,-126.632104,1,0
766.591817,-8,239.949118,133.875076,-120.050882,1,0
658.216639,-8,236.089484,262.875076,-123.910516,1,1
761.359846,8,239.18893,183.875076,-120.81107,1,0
582.911541,-2,229.258713,317.375076,-130.741287,1,0
526.671315,8,232.906196,22.875076,-127.093804,1,0
481.080391,8,243.112887,330.875076,-116.887113,1,0
538.726167,8,252.386525,278.875076,-107.613475,1,0
595.02485,-6,254.912227,217.125076,-105.087773,1,0
525.278531,-8,256.892268,271.375076,-103.107732,1,0
456.246635,-8,248.337829,323.375076,-111.662171,1,0
488.81855,-8,236.784869,15.375076,-123.215131,1,0
482.332456,8,225.141911,88.875076,-134.858089,1,1
522.737205,5,234.042279,98.375076,-125.957721,1,0
325.012712,8,222.201633,12.875076,-137.798367,1,0
284.045645,8,241.075285,316.875076,-118.924715,1,0
237.083862,8,296.55207,80.875076,-63.44793,1,1
308.697677,8,260.855793,336.875076,-99.144207,1,0
140.870832,8,305.678532,120.875076,-54.321468,1,1
300.604033,8,279.780714,28.875076,-80.219286,1,0
83.397528,8,339.027037,160.875076,-20.972963,1,1
67.045247,8,333.939979,210.875076,-26.060021,1,1
59.948065,8,315.770541,158.875076,-44.229459,1,1
86.585977,-7,324.322056,90.625076,-35.677944,1,0
184.259495,-8,303.764079,37.875076,-56.235921,1,0
241.173597,-8,281.753296,74.875076,-78.246704,1,0
340.406557,-8,280.763504,126.875076,-79.236496,1,0
397.799511,-8,284.949056,186.875076,-75.050944,1,0
406.439892,4,299.924772,271.375076,-60.075228,1,0
501.683773,8,297.671042,272.875076,-62.328958,1,0
568.110365,8,289.57209,220.875076,-70.42791,1,0
565.27166,8,279.402879,168.875076,-80.597121,1,0
495.022764,8,271.555566,124.875076,-88.444434,1,1
456.323651,-3,263.937892,192.625076,-96.062108,1,0
382.509492,-8,265.299666,255.875076,-94.700334,1,0
289.836383,-6,259.341334,304.875076,-100.658666,1,0
265.773799,8,267.975294,30.875076,-92.024706,1,0
275.991357,8,289.245496,338.875076,-70.754504,1,1
371.255695,8,294.971426,286.875076,-65.028574,1,0
456.309223,8,287.516828,234.875076,-72.483172,1,0
510.763326,8,277.129995,238.875076,-82.870005,1,0
596.023696,-1,275.199924,296.875076,-84.800076,1,0
567.104141,-8,268.5781,9.875076,-91.4219,1,0
583.583398,7,264.102792,85.125076,-95.897208,1,0
557.696407,8,257.649194,104.875076,-102.350806,1,0
469.836107,8,258.69848,52.875076,-101.30152,1,0
429.77681,8,270.567622,0.875076,-89.432378,1,0
496.10219,8,282.190321,308.875076,-77.809679,1,0
497.462968,8,288.792321,4.875076,-71.207679,1,0
389.511453,8,295.113022,56.875076,-64.886978,1,0
226.228339,8,291.162775,108.875076,-68.837225,1,0
145.045805,8,231.313808,160.875076,-128.686192,1,0
276.016387,8,205.854913,210.875076,-154.145087,1,0
384.572005,8,196.393222,158.875076,-163.606778,1,0
392.046726,8,176.38892,106.875076,176.38892,1,0
377.598005,8,146.656122,54.875076,146.656122,1,0
428.924287,8,119.082957,58.875076,119.082957,1,0
607.019083,8,108.452818,110.875076,108.452818,1,0
761.409722,-1,109.324635,168.875076,109.324635,1,0
733.258702,8,113.064552,254.125076,113.064552,1,0
603.317582,8,120.403722,300.875076,120.403722,1,0
478.860908,8,134.062598,268.875076,134.062598,1,0
465.775017,8,151.689056,216.875076,151.689056,1,0
335.486349,-8,177.323368,151.125076,177.323368,1,1
481.598379,0,163.30166,164.875076,163.30166,1,0
144.25088,-8,190.871008,203.125076,-169.128992,1,1
45.216771,5,215.176709,267.625076,-144.823291,1,1
128.121245,8,303.396999,320.875076,-56.603001,1,0
295.926315,8,336.972875,12.875076,-23.027125,1,0
401.380569,8,348.536827,358.875076,-11.463173,1,0
501.489349,8,345.680763,306.875076,-14.319237,1,0
530.18949,8,336.906422,254.875076,-23.093578,1,0
467.818665,8,322.405949,218.875076,-37.594051,1,0
660.149311,-8,234.56095,144.52397,-125.43905,1,0
698.748292,2,241.090032,81.27397,-118.909968,1,0
582.79742,8,234.401635,80.27397,-125.598365,1,0
528.033647,8,224.96851,132.27397,-135.03149,1,0
578.168149,8,215.928411,184.27397,-144.071589,1,0
585.25768,4,219.451908,278.52397,-140.548092,1,0
602.593114,8,230.69935,297.52397,-129.30065,1,0
683.788271,8,235.98569,245.52397,-124.01431,1,0
675.811845,-8,241.912763,166.52397,-118.087237,1,0
665.152484,8,242.599499,184.77397,-117.400501,1,1
627.55969,-8,244.172256,263.77397,-115.827744,1,0
560.896229,4,244.263699,333.77397,-115.736301,1,0
494.355611,8,256.548572,33.27397,-103.451428,1,0
427.322413,8,266.139775,11.52397,-93.860225,1,0
459.847534,8,278.452535,319.52397,-81.547465,1,1
558.194308,8,280.785976,267.52397,-79.214024,1,0
600.797859,-5,279.92966,260.02397,-80.07034,1,0
513.72671,-8,283.151656,316.52397,-76.848344,1,0
473.862739,-8,272.424249,8.52397,-87.575751,1,0
525.835577,-2,264.063797,64.02397,-95.936203,1,0
436.705624,8,260.186806,129.52397,-99.813194,1,0
343.056531,8,254.133866,77.52397,-105.866134,1,0
246.765936,8,262.873431,25.52397,-97.126569,1,0
258.786054,8,285.642984,333.52397,-74.357016,1,0
336.237349,8,298.587151,353.52397,-61.412849,1,0
238.387535,8,340.332205,149.52397,-19.667795,1,1
362.577792,8,314.551827,45.52397,-45.448173,1,0
325.981182,8,330.197339,97.52397,-29.802661,1,0
121.948701,8,329.980471,201.52397,-30.019529,1,0
195.908667,8,189.358701,151.52397,-170.641299,1,0
83.917426,8,256.482116,203.52397,-103.517884,1,0
259.078738,8,168.017497,99.52397,168.017497,1,0
267.078817,8,146.065263,47.52397,146.065263,1,0
315.134731,8,128.568093,99.52397,128.568093,1,0
386.24012,-4,125.94681,171.02397,125.94681,1,0
372.784342,8,137.575944,307.02397,137.575944,1,1
432.688644,8,129.745799,255.02397,129.745799,1,0
225.946634,8,137.840563,317.52397,137.840563,1,1
143.983267,8,137.989366,317.52397,137.989366,1,1
60.225297,8,132.831204,317.52397,132.831204,1,1
185.381147,-8,111.899164,240.52397,112.113564,1,0
227.548763,-8,79.476172,188.52397,79.476172,1,0
234.146772,-8,54.372504,137.52397,54.372504,1,0
225.935092,5,44.439594,212.02397,44.439594,1,1
69.044093,8,52.393237,268.52397,52.393237,1,1
80.479942,0.5,119.927072,345.52397,119.927072,1,1
132.84452,8,96.279273,35.52397,96.279273,1,1
191.378132,-8,97.489457,316.52397,97.489457,1,1
301.414822,-8,97.201154,264.52397,97.201154,1,0
425.546705,-8,84.062243,239.52397,84.062243,1,1
532.127681,0,82.543025,291.52397,82.543025,1,0
520.388366,-6,84.913745,34.52397,84.913745,1,0
525.424686,7,93.961964,126.77397,93.961964,1,0
539.514259,-8,86.605236,66.52397,86.605236,1,0
503.887655,-8,93.794142,14.52397,93.794142,1,0
542.277656,-8,103.986427,322.52397,103.986427,1,0
607.109713,-8,111.692537,1.52397,111.692537,1,0
601.709605,-8,121.215682,53.52397,121.215682,1,0
528.297726,-8,128.193152,105.52397,128.193152,1,0
454.619869,1,128.482542,172.52397,128.482542,1,0
465.819313,8,138.563159,211.52397,138.563159,1,0
530.105793,-1,145.721083,153.52397,145.721083,1,0
550.833552,-8,269.87228,221.928527,-90.12772,1,0
528.729839,-8,279.710177,169.928527,-80.289823,1,0
606.339136,-8,286.274034,128.928527,-73.725966,1,0
564.858695,0,277.266602,207.928527,-82.733398,1,1
459.821221,-8,274.969725,286.928527,-85.030275,1,0
415.393697,4,273.112574,5.428527,-86.887426,1,0
260.74109,-8,277.299098,287.928527,-82.700902,1,1
388.905995,-2,283.546293,355.678527,-76.453707,1,0
164.366446,6,307.813297,267.678527,-52.186703,1,1
167.73976,-8,287.521938,235.928527,-72.478062,1,0
149.399484,-8,323.552814,348.928527,-36.447186,1,0
107.641546,-6,295.944311,38.928527,-64.055689,1,1
70.630986,8,6.616521,124.928527,6.616521,1,0
171.455104,8,62.027281,72.928527,62.027281,1,0
269.127848,8,55.724543,20.928527,55.724543,1,0
326.413504,0,40.44709,328.928527,40.44709,1,0
272.580553,-8,73.506413,48.178527,73.506413,1,1
341.735016,-8,60.20957,356.178527,60.20957,1,0
172.265856,-8,71.948064,100.178527,71.948064,1,0
142.500187,2,65.488243,169.178527,65.488243,1,0
123.771672,8,113.67743,194.928527,113.67743,1,0
230.041197,8,146.747262,142.928527,146.747262,1,0
319.846076,8,137.212632,90.928527,137.212632,1,0
360.292889,8,121.638849,38.928527,121.638849,1,0
416.06244,8,109.244478,82.928527,109.244478,1,0
516.515152,8,109.572063,134.928527,109.572063,1,0
582.100664,8,117.533793,186.928527,117.533793,1,0
577.825315,8,127.464689,238.928527,127.464689,1,0
505.690195,8,134.885148,290.928527,134.885148,1,0
415.666236,8,140.870298,268.928527,140.870298,1,0
410.227076,8,154.827168,216.928527,154.827168,1,0
437.905053,-5,158.262818,142.428527,158.262818,1,1
362.988474,-8,155.504028,160.928527,155.504028,1,0
284.555763,-8,144.287219,212.928527,144.287219,1,0
312.544101,-8,125.663134,264.928527,125.663134,1,0
416.404405,-8,121.622486,304.928527,121.622486,1,0
421.561212,8,117.68955,28.928527,117.68955,1,0
54.759971,8,114.448338,258.928527,114.448338,1,1
364.814253,8,97.150968,326.928527,97.150968,1,0
274.045994,8,89.332179,274.928527,89.332179,1,0
160.141956,8,89.466391,222.928527,89.466391,1,0
79.691207,-8,179.471666,19.928527,179.471666,1,0
180.808447,-8,220.995475,34.928527,-139.004525,1,1
70.130722,-8,121.084292,327.928527,121.084292,1,0
200.092001,7,228.848537,114.178527,-131.151463,1,0
170.765342,8,198.425701,84.928527,-161.574299,1,0
67.83647,8,154.773035,32.928527,154.773035,1,0
117.899925,8,21.895955,340.928527,21.895955,1,0
241.333824,8,348.249138,320.928527,-11.750862,1,0
341.816508,8,348.448861,12.928527,-11.551139,1,0
410.822994,8,359.635295,64.928527,-0.364705,1,0
358.868543,8,25.674282,168.928527,25.674282,1,1
417.289169,8,13.54621,116.928527,13.54621,1,0
258.455233,8,29.6043,214.928527,29.6043,1,1
57.278018,-8,32.168612,157.928527,32.168612,1,1
57.698472,-8,323.170107,105.928527,-36.829893,1,0
126.268836,-8,261.802355,53.928527,-98.197645,1,0
226.675688,-8,240.379365,66.928527,-119.620635,1,0
309.460352,-8,256.772309,118.928527,-103.227691,1,0
356.336391,-8,272.154559,170.928527,-87.845441,1,0
343.481913,-4,287.60607,224.428527,-72.39393,1,0
400.618123,8,288.550658,300.928527,-71.449342,1,0
361.222131,-8,289.063419,221.928527,-70.936581,1,0
369.632698,-8,301.794755,169.928527,-58.205245,1,0
424.869337,3,305.896523,124.928527,-54.103477,1,1
302.998575,8,302.574605,124.928527,-57.425395,1,1
185.232067,8,282.485211,156.928527,-77.514789,1,0
209.842122,8,235.771796,208.928527,-124.228204,1,1
311.048306,8,235.803129,260.928527,-124.196871,1,0
